cve_item,Concepto,publicacion,cve_periodo,Textbox3,Monto,Flujo_Mes
Deutsche Bank,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,0.00,0.00
Deutsche Bank,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,0.00,0.00
Deutsche Bank,201806,Año en Curso,,            Créditos Comerciales,0.00,0.00
Deutsche Bank,201805,Año en Curso,,            Créditos Comerciales,0.00,0.00
Deutsche Bank,201804,Año en Curso,,            Créditos Comerciales,0.00,0.00
Deutsche Bank,201806,Año en Curso,,                Actividad empresarial o comercial,0.00,0.00
Deutsche Bank,201805,Año en Curso,,                Actividad empresarial o comercial,0.00,0.00
Deutsche Bank,201804,Año en Curso,,                Actividad empresarial o comercial,0.00,0.00
Dondé Banco,201806,Año en Curso,,    Ingresos por intereses,55.81,9.91
Dondé Banco,201805,Año en Curso,,    Ingresos por intereses,45.90,9.54
Dondé Banco,201804,Año en Curso,,    Ingresos por intereses,36.36,9.00
Dondé Banco,201806,Año en Curso,,        Intereses de disponibilidades,0.19,0.03
Dondé Banco,201805,Año en Curso,,        Intereses de disponibilidades,0.16,0.05
Dondé Banco,201804,Año en Curso,,        Intereses de disponibilidades,0.11,0.03
Dondé Banco,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Dondé Banco,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Dondé Banco,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Dondé Banco,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,0.03,0.00
Dondé Banco,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,0.03,0.00
Dondé Banco,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,0.03,0.00
Dondé Banco,201806,Año en Curso,,            Por Títulos para Negociar,0.03,0.00
Dondé Banco,201805,Año en Curso,,            Por Títulos para Negociar,0.03,0.00
Dondé Banco,201804,Año en Curso,,            Por Títulos para Negociar,0.03,0.00
Dondé Banco,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Dondé Banco,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Dondé Banco,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Dondé Banco,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Dondé Banco,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Dondé Banco,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Dondé Banco,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,7.51,1.32
Dondé Banco,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,6.20,1.16
Dondé Banco,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,5.03,1.03
Dondé Banco,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Dondé Banco,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Dondé Banco,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Dondé Banco,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,47.63,8.29
Dondé Banco,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,39.34,8.29
Dondé Banco,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,31.05,7.91
Dondé Banco,201806,Año en Curso,,            Créditos Comerciales,10.43,1.98
Dondé Banco,201805,Año en Curso,,            Créditos Comerciales,8.45,1.85
Dondé Banco,201804,Año en Curso,,            Créditos Comerciales,6.60,1.66
Dondé Banco,201806,Año en Curso,,                Actividad empresarial o comercial,7.58,1.50
Dondé Banco,201805,Año en Curso,,                Actividad empresarial o comercial,6.08,1.36
Dondé Banco,201804,Año en Curso,,                Actividad empresarial o comercial,4.72,1.19
Finterra,201806,Año en Curso,,    Ingresos por intereses,258.80,43.83
Finterra,201805,Año en Curso,,    Ingresos por intereses,214.97,44.89
Finterra,201804,Año en Curso,,    Ingresos por intereses,170.08,42.34
Finterra,201806,Año en Curso,,        Intereses de disponibilidades,3.18,0.56
Finterra,201805,Año en Curso,,        Intereses de disponibilidades,2.63,0.63
Finterra,201804,Año en Curso,,        Intereses de disponibilidades,2.00,0.56
Finterra,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Finterra,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Finterra,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Finterra,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,0.00,0.00
Finterra,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,0.00,0.00
Finterra,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,0.00,0.00
Finterra,201806,Año en Curso,,            Por Títulos para Negociar,0.00,0.00
Finterra,201805,Año en Curso,,            Por Títulos para Negociar,0.00,0.00
Finterra,201804,Año en Curso,,            Por Títulos para Negociar,0.00,0.00
Finterra,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Finterra,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Finterra,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,0.00,0.00
Finterra,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Finterra,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Finterra,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,0.00,0.00
Finterra,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,26.58,4.38
Finterra,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,22.20,3.76
Finterra,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,18.44,3.52
Finterra,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Finterra,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Finterra,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0.00,0.00
Finterra,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,195.27,32.61
Finterra,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,162.66,32.96
Finterra,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,129.70,31.71
Finterra,201806,Año en Curso,,            Créditos Comerciales,195.27,32.61
Finterra,201805,Año en Curso,,            Créditos Comerciales,162.66,32.96
Finterra,201804,Año en Curso,,            Créditos Comerciales,129.70,31.71
Finterra,201806,Año en Curso,,                Actividad empresarial o comercial,195.27,32.61
Finterra,201805,Año en Curso,,                Actividad empresarial o comercial,162.66,32.96
Finterra,201804,Año en Curso,,                Actividad empresarial o comercial,129.70,31.71
Forjadores,201806,Año en Curso,,    Ingresos por intereses,256.84,42.06
Forjadores,201805,Año en Curso,,    Ingresos por intereses,214.78,44.59
Forjadores,201804,Año en Curso,,    Ingresos por intereses,170.19,43.30
Forjadores,201806,Año en Curso,,        Intereses de disponibilidades,1.41,0.14
Forjadores,201805,Año en Curso,,        Intereses de disponibilidades,1.27,0.21
Forjadores,201804,Año en Curso,,        Intereses de disponibilidades,1.06,0.21
Forjadores,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Forjadores,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Forjadores,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0.00,0.00
Forjadores,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,0.00,0.00
Forjadores,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,0.00,0.00
Forjadores,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,0.00,0.00
