cve_item,Concepto,publicacion,cve_periodo,Textbox3,Monto,Flujo_Mes
,                Actividad empresarial o comercial,ICBC,201806,Año en Curso,101.14,24.29
,                Actividad empresarial o comercial,ICBC,201805,Año en Curso,76.85,19.96
,                Actividad empresarial o comercial,ICBC,201804,Año en Curso,56.89,15.69
,                Actividad empresarial o comercial,Inbursa,201806,Año en Curso,"6,730.20","1,096.03"
,                Actividad empresarial o comercial,Inbursa,201805,Año en Curso,"5,634.17","1,227.99"
,                Actividad empresarial o comercial,Inbursa,201804,Año en Curso,"4,406.18","1,147.12"
,                Actividad empresarial o comercial,Inbursa Consolidado,201806,Año en Curso,"7,726.19","1,251.01"
,                Actividad empresarial o comercial,Inbursa Consolidado,201805,Año en Curso,"6,475.19","1,392.38"
,                Actividad empresarial o comercial,Inbursa Consolidado,201804,Año en Curso,"5,082.81","1,309.96"
,                Actividad empresarial o comercial,ING,201806,Año en Curso,,
,                Actividad empresarial o comercial,ING,201805,Año en Curso,,
,                Actividad empresarial o comercial,ING,201804,Año en Curso,,
,                Actividad empresarial o comercial,Inmobiliario Mexicano,201806,Año en Curso,279.57,50.53
,                Actividad empresarial o comercial,Inmobiliario Mexicano,201805,Año en Curso,229.05,49.26
,                Actividad empresarial o comercial,Inmobiliario Mexicano,201804,Año en Curso,179.79,48.98
,                Actividad empresarial o comercial,Interacciones,201806,Año en Curso,"1,705.44",303.87
,                Actividad empresarial o comercial,Interacciones,201805,Año en Curso,"1,401.57",306.29
,                Actividad empresarial o comercial,Interacciones,201804,Año en Curso,"1,095.28",290.69
,                Actividad empresarial o comercial,Intercam Banco,201806,Año en Curso,334.55,59.82
,                Actividad empresarial o comercial,Intercam Banco,201805,Año en Curso,274.73,57.09
,                Actividad empresarial o comercial,Intercam Banco,201804,Año en Curso,217.65,54.64
,                Actividad empresarial o comercial,Invex,201806,Año en Curso,766.52,127.5
,                Actividad empresarial o comercial,Invex,201805,Año en Curso,639.02,130.71
,                Actividad empresarial o comercial,Invex,201804,Año en Curso,508.31,124.51
,                Actividad empresarial o comercial,Ixe,201806,Año en Curso,,
,                Actividad empresarial o comercial,Ixe,201805,Año en Curso,,
,                Actividad empresarial o comercial,Ixe,201804,Año en Curso,,
,                Actividad empresarial o comercial,J.P. Morgan,201806,Año en Curso,267.71,55.69
,                Actividad empresarial o comercial,J.P. Morgan,201805,Año en Curso,212.02,51.31
,                Actividad empresarial o comercial,J.P. Morgan,201804,Año en Curso,160.71,43.43
,                Actividad empresarial o comercial,Mizuho Bank,201806,Año en Curso,29.47,7.23
,                Actividad empresarial o comercial,Mizuho Bank,201805,Año en Curso,22.24,6.45
,                Actividad empresarial o comercial,Mizuho Bank,201804,Año en Curso,15.79,5.72
,                Actividad empresarial o comercial,Monex,201806,Año en Curso,641.31,109.97
,                Actividad empresarial o comercial,Monex,201805,Año en Curso,531.34,108.9
,                Actividad empresarial o comercial,Monex,201804,Año en Curso,422.44,104.2
,                Actividad empresarial o comercial,Multiva,201806,Año en Curso,"1,578.45",254.51
,                Actividad empresarial o comercial,Multiva,201805,Año en Curso,"1,323.94",280.21
,                Actividad empresarial o comercial,Multiva,201804,Año en Curso,"1,043.72",267.84
,                Actividad empresarial o comercial,Pagatodo,201806,Año en Curso,0,0
,                Actividad empresarial o comercial,Pagatodo,201805,Año en Curso,0,0
,                Actividad empresarial o comercial,Pagatodo,201804,Año en Curso,0,0
,                Actividad empresarial o comercial,Sabadell,201806,Año en Curso,806.48,156.03
,                Actividad empresarial o comercial,Sabadell,201805,Año en Curso,650.45,148.25
,                Actividad empresarial o comercial,Sabadell,201804,Año en Curso,502.2,135.01
,                Actividad empresarial o comercial,Santander,201806,Año en Curso,"16,286.36","2,825.83"
,                Actividad empresarial o comercial,Santander,201805,Año en Curso,"13,460.53","2,803.26"
,                Actividad empresarial o comercial,Santander,201804,Año en Curso,"10,657.27","2,732.48"
,                Actividad empresarial o comercial,Scotiabank,201806,Año en Curso,"5,906.51","1,062.63"
,                Actividad empresarial o comercial,Scotiabank,201805,Año en Curso,"4,843.88","1,066.91"
,                Actividad empresarial o comercial,Scotiabank,201804,Año en Curso,"3,776.97",998.88
,                Actividad empresarial o comercial,Sistema  Consolidado,201806,Año en Curso,"107,487.54","18,725.51"
,                Actividad empresarial o comercial,Sistema  Consolidado,201805,Año en Curso,"88,762.03","18,961.30"
,                Actividad empresarial o comercial,Sistema  Consolidado,201804,Año en Curso,"69,800.73","18,042.78"
,                Actividad empresarial o comercial,The Bank of New York Mellon,201806,Año en Curso,,
,                Actividad empresarial o comercial,The Bank of New York Mellon,201805,Año en Curso,,
,                Actividad empresarial o comercial,The Bank of New York Mellon,201804,Año en Curso,,
,                Actividad empresarial o comercial,UBS,201806,Año en Curso,0,0
,                Actividad empresarial o comercial,UBS,201805,Año en Curso,,
,                Actividad empresarial o comercial,UBS,201804,Año en Curso,,
,                Actividad empresarial o comercial,Ve por Más,201806,Año en Curso,"1,390.71",234.92
,                Actividad empresarial o comercial,Ve por Más,201805,Año en Curso,"1,155.80",230.98
,                Actividad empresarial o comercial,Ve por Más,201804,Año en Curso,924.82,235.37
,                Actividad empresarial o comercial,Volkswagen Bank,201806,Año en Curso,0,0
,                Actividad empresarial o comercial,Volkswagen Bank,201805,Año en Curso,0,0
,                Actividad empresarial o comercial,Volkswagen Bank,201804,Año en Curso,0,0
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
