cve_item,Concepto,publicacion,cve_periodo,Textbox3,Monto,Flujo_Mes,publicacion2,cve_periodo2,Textbox4,cve_item2,Concepto1,item_Importe2,Flujo_Mes1
,        Intereses de Cartera de Crédito Vigente,Credit Suisse,201805,Año en Curso,26.68,6.55,J.P. Morgan,201805,Año en Curso,,        Intereses de disponibilidades,123.4,26.09
,        Intereses de Cartera de Crédito Vigente,Credit Suisse,201804,Año en Curso,20.13,5.49,J.P. Morgan,201804,Año en Curso,,        Intereses de disponibilidades,97.31,23.01
,        Intereses de Cartera de Crédito Vigente,Deutsche Bank,201806,Año en Curso,0,0,J.P. Morgan,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,24.72,10.18
,        Intereses de Cartera de Crédito Vigente,Deutsche Bank,201805,Año en Curso,0,0,J.P. Morgan,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,14.54,3.83
,        Intereses de Cartera de Crédito Vigente,Deutsche Bank,201804,Año en Curso,0,0,J.P. Morgan,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,10.72,3.44
,        Intereses de Cartera de Crédito Vigente,Dondé Banco,201806,Año en Curso,47.63,8.29,J.P. Morgan,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,174.05,-23.21
,        Intereses de Cartera de Crédito Vigente,Dondé Banco,201805,Año en Curso,39.34,8.29,J.P. Morgan,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,197.26,40.44
,        Intereses de Cartera de Crédito Vigente,Dondé Banco,201804,Año en Curso,31.05,7.91,J.P. Morgan,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,156.81,43.18
,        Intereses de Cartera de Crédito Vigente,Finterra,201806,Año en Curso,195.27,32.61,J.P. Morgan,201806,Año en Curso,,            Por Títulos para Negociar,174.05,-23.21
,        Intereses de Cartera de Crédito Vigente,Finterra,201805,Año en Curso,162.66,32.96,J.P. Morgan,201805,Año en Curso,,            Por Títulos para Negociar,197.26,40.44
,        Intereses de Cartera de Crédito Vigente,Finterra,201804,Año en Curso,129.7,31.71,J.P. Morgan,201804,Año en Curso,,            Por Títulos para Negociar,156.81,43.18
,        Intereses de Cartera de Crédito Vigente,Forjadores,201806,Año en Curso,247.82,40.55,J.P. Morgan,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,0,0
,        Intereses de Cartera de Crédito Vigente,Forjadores,201805,Año en Curso,207.27,42.25,J.P. Morgan,201805,Año en Curso,,            Por Títulos Disponibles para la Venta,0,0
,        Intereses de Cartera de Crédito Vigente,Forjadores,201804,Año en Curso,165.03,41.7,J.P. Morgan,201804,Año en Curso,,            Por Títulos Disponibles para la Venta,0,0
,        Intereses de Cartera de Crédito Vigente,GE Money,201806,Año en Curso,,,J.P. Morgan,201806,Año en Curso,,            Por Títulos Conservados a Vencimiento,0,0
,        Intereses de Cartera de Crédito Vigente,GE Money,201805,Año en Curso,,,J.P. Morgan,201805,Año en Curso,,            Por Títulos Conservados a Vencimiento,0,0
,        Intereses de Cartera de Crédito Vigente,GE Money,201804,Año en Curso,,,J.P. Morgan,201804,Año en Curso,,            Por Títulos Conservados a Vencimiento,0,0
,        Intereses de Cartera de Crédito Vigente,HSBC,201806,Año en Curso,"17,773.37","2,992.20",J.P. Morgan,201806,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,615.27,85.06
,        Intereses de Cartera de Crédito Vigente,HSBC,201805,Año en Curso,"14,781.17","3,037.22",J.P. Morgan,201805,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,530.21,68.24
,        Intereses de Cartera de Crédito Vigente,HSBC,201804,Año en Curso,"11,743.95","2,980.06",J.P. Morgan,201804,Año en Curso,,        Intereses y rendimientos a favor en operaciones de reporto,461.97,109.78
,        Intereses de Cartera de Crédito Vigente,ICBC,201806,Año en Curso,145.94,34.49,J.P. Morgan,201806,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0,0
,        Intereses de Cartera de Crédito Vigente,ICBC,201805,Año en Curso,111.46,27.05,J.P. Morgan,201805,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0,0
,        Intereses de Cartera de Crédito Vigente,ICBC,201804,Año en Curso,84.4,22.47,J.P. Morgan,201804,Año en Curso,,        Ingresos provenientes de operaciones de cobertura,0,0
,        Intereses de Cartera de Crédito Vigente,Inbursa,201806,Año en Curso,"8,702.89","1,361.42",J.P. Morgan,201806,Año en Curso,,        Intereses de Cartera de Crédito Vigente,267.71,55.69
,        Intereses de Cartera de Crédito Vigente,Inbursa,201805,Año en Curso,"7,341.46","1,563.99",J.P. Morgan,201805,Año en Curso,,        Intereses de Cartera de Crédito Vigente,212.02,51.31
,        Intereses de Cartera de Crédito Vigente,Inbursa,201804,Año en Curso,"5,777.48","1,475.23",J.P. Morgan,201804,Año en Curso,,        Intereses de Cartera de Crédito Vigente,160.71,43.43
,        Intereses de Cartera de Crédito Vigente,Inbursa Consolidado,201806,Año en Curso,"14,375.97","2,260.47",J.P. Morgan,201806,Año en Curso,,            Créditos Comerciales,267.71,55.69
,        Intereses de Cartera de Crédito Vigente,Inbursa Consolidado,201805,Año en Curso,"12,115.50","2,486.20",J.P. Morgan,201805,Año en Curso,,            Créditos Comerciales,212.02,51.31
,        Intereses de Cartera de Crédito Vigente,Inbursa Consolidado,201804,Año en Curso,"9,629.30","2,389.00",J.P. Morgan,201804,Año en Curso,,            Créditos Comerciales,160.71,43.43
,        Intereses de Cartera de Crédito Vigente,ING,201806,Año en Curso,,,J.P. Morgan,201806,Año en Curso,,                Actividad empresarial o comercial,267.71,55.69
,        Intereses de Cartera de Crédito Vigente,ING,201805,Año en Curso,,,J.P. Morgan,201805,Año en Curso,,                Actividad empresarial o comercial,212.02,51.31
,        Intereses de Cartera de Crédito Vigente,ING,201804,Año en Curso,,,J.P. Morgan,201804,Año en Curso,,                Actividad empresarial o comercial,160.71,43.43
,        Intereses de Cartera de Crédito Vigente,Inmobiliario Mexicano,201806,Año en Curso,313.56,56.02,Mizuho Bank,201806,Año en Curso,,    Ingresos por intereses,132.65,27.56
,        Intereses de Cartera de Crédito Vigente,Inmobiliario Mexicano,201805,Año en Curso,257.54,54.81,Mizuho Bank,201805,Año en Curso,,    Ingresos por intereses,105.09,26.06
,        Intereses de Cartera de Crédito Vigente,Inmobiliario Mexicano,201804,Año en Curso,202.73,54.63,Mizuho Bank,201804,Año en Curso,,    Ingresos por intereses,79.03,21.69
,        Intereses de Cartera de Crédito Vigente,Interacciones,201806,Año en Curso,"5,448.48",917.92,Mizuho Bank,201806,Año en Curso,,        Intereses de disponibilidades,16.17,2.02
,        Intereses de Cartera de Crédito Vigente,Interacciones,201805,Año en Curso,"4,530.56",872.17,Mizuho Bank,201805,Año en Curso,,        Intereses de disponibilidades,14.16,3.01
,        Intereses de Cartera de Crédito Vigente,Interacciones,201804,Año en Curso,"3,658.39",858.58,Mizuho Bank,201804,Año en Curso,,        Intereses de disponibilidades,11.15,2.96
,        Intereses de Cartera de Crédito Vigente,Intercam Banco,201806,Año en Curso,340.63,60.91,Mizuho Bank,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0,0
,        Intereses de Cartera de Crédito Vigente,Intercam Banco,201805,Año en Curso,279.72,58.36,Mizuho Bank,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0,0
,        Intereses de Cartera de Crédito Vigente,Intercam Banco,201804,Año en Curso,221.36,55.57,Mizuho Bank,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de cuentas de margen,0,0
,        Intereses de Cartera de Crédito Vigente,Invex,201806,Año en Curso,"1,462.74",246.83,Mizuho Bank,201806,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,0,0
,        Intereses de Cartera de Crédito Vigente,Invex,201805,Año en Curso,"1,215.91",260.09,Mizuho Bank,201805,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,0,0
,        Intereses de Cartera de Crédito Vigente,Invex,201804,Año en Curso,955.82,244.51,Mizuho Bank,201804,Año en Curso,,        Intereses y rendimientos a favor provenientes de inversiones en valores,0,0
,        Intereses de Cartera de Crédito Vigente,Ixe,201806,Año en Curso,,,Mizuho Bank,201806,Año en Curso,,            Por Títulos para Negociar,0,0
,        Intereses de Cartera de Crédito Vigente,Ixe,201805,Año en Curso,,,Mizuho Bank,201805,Año en Curso,,            Por Títulos para Negociar,0,0
,        Intereses de Cartera de Crédito Vigente,Ixe,201804,Año en Curso,,,Mizuho Bank,201804,Año en Curso,,            Por Títulos para Negociar,0,0
,        Intereses de Cartera de Crédito Vigente,J.P. Morgan,201806,Año en Curso,267.71,55.69,Mizuho Bank,201806,Año en Curso,,            Por Títulos Disponibles para la Venta,0,0
